10001	0.17076753580609622

12501	0.09846827133479212

15001	0.11167697344488905

17501	0.08997050147492626

20001	0.11876569788302835

22501	0.16880415944540728

25001	0.20953660174613833

27501	0.1913477537437604

30001	0.18747850017199863

32501	0.16524216524216523

35001	0.16319194823867722

37501	0.22063666300768386

40001	0.20573108008817045

42501	0.2305433186490455

45001	0.2537313432835821

47501	0.22319060250094733

50001	0.2136176580621025

52501	0.2336514669494521

55001	0.2235294117647059

57501	0.23716216216216215

60001	0.24677045379264656

62501	0.24948875255623723

65001	0.18134715025906736

67501	0.16782729805013927

70001	0.15256688358640635

72501	0.06897823681298414

75001	0.07745933384972889

77501	0.040290088638195005

80001	0.053592695514092896

82501	0.04608113430484443

85001	0.10029498525073746

87501	0.1524835012156999

90001	0.1689996585865483

92501	0.22611772274043102

95001	0.26108374384236455

97501	0.24571428571428572

100001	0.21093486331420858

102501	0.2297249017506252

105001	0.2064516129032258

107501	0.22551411641687

110001	0.23344947735191637

112501	0.2294342242276987

115001	0.2211243611584327

117501	0.2067423460612315

120001	0.24846834581347857

122501	0.2662315355547922

125001	0.30644605308514306

127501	0.338100102145046

130001	0.33401639344262296

132501	0.30500863557858376

135001	0.2684469430780042

137501	0.22018348623853212

140001	0.2045373980857852

142501	0.19808416010947658

145001	0.18604651162790697

147501	0.2191592005513439

150001	0.2131367292225201

152501	0.1830043492806959

155001	0.1818476499189627

157501	0.16145665485014501

160001	0.10892432982694265

162501	0.13474667624865252

165001	0.15030211480362538

167501	0.15902140672782875

170001	0.22218030931723878

172501	0.20935412026726058

175001	0.20556980578966655

177501	0.2163265306122449

180001	0.21841541755888652

182501	0.24450456543794385

185001	0.1820580474934037

187501	0.12540192926045016

190001	0.12871287128712872

192501	0.11670805250088684

195001	0.14608378870673952

197501	0.1383716684921504

200001	0.11498257839721254

202501	0.12695525645689343

205001	0.10184849583182312

207501	0.10011082379017362

210001	0.07491166077738516

212501	0.011528449237634809

215001	0.07982583454281568

217501	0.1013638039071139

220001	0.13114754098360656

222501	0.13973799126637554

225001	0.10285714285714286

227501	0.1548520302821748

230001	0.13851351351351351

232501	0.16279069767441862

235001	0.1356534090909091

237501	0.14346742613029548

240001	0.18385003604902667

242501	0.20439249025859016

245001	0.23968088796392648

247501	0.1520387007601935

250001	0.07463672391017173

252501	0.07116605412629469

255001	0.042022548684660065

257501	0.03575076608784474

260001	0.05054025792959219

262501	0.039505324630711096

265001	0.07360492981855529

267501	0.1012968804766912

270001	0.15487977369165487

272501	0.17201166180758018

275001	0.17431877566256065

277501	0.1946969696969697

280001	0.21586232697343807

282501	0.2495511669658887

285001	0.26301463082681187

287501	0.27992151733158926

290001	0.24900924702774108

292501	0.20973044049967127

295001	0.21656050955414013

297501	0.23669233344492802

300001	0.279407025459233

302501	0.28956549318109737

305001	0.2953503601833661

307501	0.2862547288776797

310001	0.27060986821942995

312501	0.25952

315001	0.2621612797910545

317501	0.2796176169341072

320001	0.25939709713435055

322501	0.2482705611068409

325001	0.2358044164037855

327501	0.22235248143806174

330001	0.18304431599229287

332501	0.20979284369114878

335001	0.20753323485967504

337501	0.11781206171107994

340001	0.10775566231983527

342501	0.02759084791386272

345001	-0.000664451827242525

347501	0.014944769330734242

350001	0.06740116655865197

352501	0.14154652686762778

355001	0.16807005725833615

357501	0.1940622737146995

360001	0.16494845360824742

362501	0.14153490165831084

365001	0.12270916334661354

367501	0.1831761006289308

370001	0.18308735540486637

372501	0.16486902927580893

375001	0.12672978878368535

377501	0.10192444761225944

380001	0.1444639718804921

382501	0.18571428571428572

385001	0.2152848857045377

387501	0.17269347752619127

390001	0.14420803782505912

392501	0.14128566517703678

395001	0.18063439065108514

397501	0.2599001663893511

400001	0.2961762799740765

402501	0.28282208588957053

405001	0.27228623408126135

407501	0.2618976354384915

410001	0.25455650060753343

412501	0.26455026455026454

415001	0.2559916637721431

417501	0.2261089073205914

420001	0.17327617006073598

422501	0.17411924119241193

425001	0.15255423372988103

427501	0.11282410651716888

430001	0.09246697607997144

432501	0.1111111111111111

435001	0.14234104046242774

437501	0.19936406995230524

440001	0.24690290982425814

442501	0.24096385542168675

445001	0.229281045751634

447501	0.24672489082969432

450001	0.22953846153846155

452501	0.21045576407506703

455001	0.2319134550371873

457501	0.21835783434922912

460001	0.14214106695309703

462501	0.015352407536636426

465001	-0.1323786238211666

467501	-0.21201287093314267

470001	-0.17298990602158024

472501	-0.10271041369472182

475001	-0.06577480490523968

477501	-0.0859106529209622

480001	-0.13107170393215112

482501	-0.16367713004484305

485001	-0.19236417033773862

487501	-0.2375923970432946

490001	-0.259656652360515

492501	-0.30394596516174904

495001	-0.2932551319648094

497501	-0.28402777777777777

500001	-0.2845421726288152

502501	-0.29758883248730966

505001	-0.3331323485076877

507501	-0.32558869701726845

510001	-0.3322754681053634

512501	-0.30446108759361773

515001	-0.2740237691001698

517501	-0.2883478260869565

520001	-0.29880478087649404

522501	-0.3175932977913176

525001	-0.32553035844915873

527501	-0.3178072375492655

530001	-0.20013755158184318

532501	-0.11918124793661275

535001	-0.10725229826353422

537501	-0.08898305084745763

540001	-0.11988196237550719

542501	-0.1568926123381569

545001	-0.15667166416791603

547501	-0.1661764705882353

550001	-0.1425531914893617

552501	-0.10825439783491204

555001	-0.10050761421319797

557501	-0.10923803101820634

560001	-0.12661318451342868

562501	-0.1318962367555718

565001	-0.13447251114413075

567501	-0.1117061973986228

570001	-0.1830340084065724

572501	-0.23401162790697674

575001	-0.1972982580874511

577501	-0.13623789764868602

580001	-0.14562458249833

582501	-0.15178268251273344

585001	-0.15979202772963605

587501	-0.22237960339943344

590001	-0.21120689655172414

592501	-0.22563912560207483

595001	-0.24174279690794098

597501	-0.25154215215901304

600001	-0.2285911602209945

602501	-0.20339558573853989

605001	-0.181169757489301

607501	-0.13496280552603612

610001	-0.14448398576512456

612501	-0.16617862371888725

615001	-0.17119661136604306

617501	-0.1666072065643953

620001	-0.14901387874360847

622501	-0.11190561315695388

625001	-0.1426448736998514

627501	-0.18220946915351507

630001	-0.1494722505958461

632501	-0.1581769436997319

635001	-0.15453639082751744

637501	-0.16521155137676294

640001	-0.23902111967817632

642501	-0.2607107273331119

645001	-0.2097948378557247

647501	-0.19342690859294762

650001	-0.13310344827586207

652501	-0.05478967833156592

655001	-0.07238995998544925

657501	-0.06831858407079645

660001	-0.06058446186742694

662501	-0.08589168678854778

665001	-0.07487179487179488

667501	-0.04504504504504504

670001	-0.05211106884747052

672501	-0.04187192118226601

675001	-0.06741573033707865

677501	-0.11295180722891567

680001	-0.11086717892425905

682501	-0.08695652173913043

685001	-0.11569688768606225

687501	-0.09021246952281435

690001	-0.13087248322147652

692501	-0.22428991185112634

695001	-0.20277777777777778

697501	-0.2009651844191658

700001	-0.15535652772993455

702501	-0.10959396334890406

705001	-0.12042628774422735

707501	-0.17139852786540483

710001	-0.22282412423257494

712501	-0.2517985611510791

715001	-0.22826086956521738

717501	-0.22326589595375723

720001	-0.20803949224259521

722501	-0.20176330959647337

725001	-0.20116429495472185

727501	-0.2115569823434992

730001	-0.23091787439613526

732501	-0.2240473061760841

735001	-0.2725450901803607

737501	-0.27973421926910297

740001	-0.30098405157787583

742501	-0.3184668989547038

745001	-0.309472161966739

747501	-0.27920646583394565

750001	-0.27475693194094347

752501	-0.2812061711079944

755001	-0.2641891891891892

757501	-0.2724219012428619

760001	-0.24484971293481933

762501	-0.21800779865295994

765001	-0.22580645161290322

767501	-0.2023643949930459

770001	-0.1457975986277873

772501	-0.08520475561426684

775001	-0.04393101204035145

777501	-0.0351925630810093

780001	-0.09692513368983957

782501	-0.15384615384615385

785001	-0.18789144050104384

787501	-0.22752808988764045

790001	-0.21408250355618777

792501	-0.2161874334398296

795001	-0.2040520984081042

797501	-0.13994169096209913

800001	-0.07274063188831742

802501	-0.07596785975164354

805001	-0.05224698575082207

807501	-0.022467771639042358

810001	-0.03720238095238095

812501	0.015676266861100983

815001	0.015034836817015035

817501	0.0014204545454545455

820001	-0.0987066031313819

822501	-0.17835951134380454

825001	-0.23723118279569894

827501	-0.30300032970656116

830001	-0.2738012508686588

832501	-0.2423063318004952

835001	-0.2243992606284658

837501	-0.24492142583365273

840001	-0.22746133534515278

842501	-0.2449652142072501

845001	-0.28067109402306883

847501	-0.25598650927487354

850001	-0.2740983606557377

852501	-0.30361757105943155

855001	-0.25958305312710156

857501	-0.24677137870855148

860001	-0.21168923734853884

862501	-0.15781710914454278

865001	-0.18002915451895043

867501	-0.20381231671554254

870001	-0.19328358208955224

872501	-0.1516258677383997

875001	-0.09775524981897175

877501	-0.08438971387178558

880001	-0.13156002875629044

882501	-0.15512265512265513

885001	-0.12437810945273632

887501	-0.062142857142857146

890001	-0.03383327520055807

892501	-0.06956226671191042

895001	-0.14831230821684283

897501	-0.1642208245981831

900001	-0.16280752532561504

902501	-0.18811881188118812

905001	-0.12594187298170076

907501	-0.15894039735099338

910001	-0.17593984962406015

